feedback,errors,algorithm_used,framework,accuracy,model_identified,security_vulnerabilities,time_complexity,space_complexity,reliability,system_id
Portuguese,25,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.86,Rev,false,O(n log n),O(n),false,29-364-3419
Azeri,95,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.13,Mrs,false,O(n log n),O(n),false,68-991-1591
Northern Sotho,97,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,1.0,Rev,true,O(n log n),O(n),true,82-962-9335
Polish,57,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.29,Ms,true,O(n log n),O(n),true,67-660-1493
Afrikaans,69,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.04,Ms,true,O(n log n),O(n),true,34-389-4921
Nepali,25,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.33,Rev,true,O(n log n),O(n),false,13-315-8300
Telugu,56,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.87,Dr,false,O(n log n),O(n),false,86-886-5855
Punjabi,37,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.51,Dr,false,O(n log n),O(n),false,61-417-3799
Swati,100,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.72,Mr,true,O(n log n),O(n),false,95-525-3504
Luxembourgish,78,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.82,Honorable,true,O(n log n),O(n),true,71-778-0537
Tetum,50,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.43,Ms,false,O(n log n),O(n),true,09-504-3105
English,55,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.34,Ms,true,O(n log n),O(n),false,60-499-8308
Romanian,6,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.51,Mr,false,O(n log n),O(n),true,30-760-0904
New Zealand Sign Language,60,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.99,Dr,false,O(n log n),O(n),false,15-032-4209
Indonesian,15,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.62,Dr,false,O(n log n),O(n),false,83-685-1602
Greek,62,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.73,Dr,true,O(n log n),O(n),true,88-252-1148
Aymara,85,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.89,Mrs,false,O(n log n),O(n),true,63-344-9119
Sotho,26,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.52,Honorable,true,O(n log n),O(n),true,92-352-9852
New Zealand Sign Language,93,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.69,Rev,false,O(n log n),O(n),false,83-057-3352
English,78,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.37,Mr,true,O(n log n),O(n),true,42-509-9017
Finnish,29,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.74,Rev,false,O(n log n),O(n),false,16-690-4286
Luxembourgish,37,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.46,Honorable,false,O(n log n),O(n),false,07-256-8140
Guaraní,8,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.18,Honorable,true,O(n log n),O(n),false,74-608-8831
Catalan,3,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.94,Mrs,true,O(n log n),O(n),false,53-704-6032
Māori,55,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.06,Ms,false,O(n log n),O(n),true,72-376-9881
Filipino,30,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.39,Ms,true,O(n log n),O(n),true,38-304-0738
Marathi,44,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.89,Mr,false,O(n log n),O(n),false,72-786-7769
Northern Sotho,73,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.12,Mr,false,O(n log n),O(n),false,57-318-6156
English,9,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.22,Dr,false,O(n log n),O(n),false,45-844-7487
Māori,78,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.93,Ms,true,O(n log n),O(n),false,17-982-7534
Fijian,25,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.79,Rev,false,O(n log n),O(n),false,05-021-5326
Bislama,85,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.14,Mr,true,O(n log n),O(n),true,40-410-2996
Portuguese,95,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.11,Ms,false,O(n log n),O(n),false,74-055-1707
Zulu,81,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.89,Ms,false,O(n log n),O(n),false,34-131-1997
Hebrew,79,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.68,Dr,true,O(n log n),O(n),true,85-091-1230
Burmese,28,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.31,Mr,false,O(n log n),O(n),false,30-033-9819
Lithuanian,8,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.54,Ms,false,O(n log n),O(n),false,23-392-7586
Tajik,40,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.8,Mrs,false,O(n log n),O(n),false,39-294-6891
Tok Pisin,56,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.64,Honorable,false,O(n log n),O(n),false,32-307-1878
Bislama,9,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.26,Honorable,false,O(n log n),O(n),false,63-756-8646
Arabic,95,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.04,Mrs,true,O(n log n),O(n),false,59-922-2555
Swedish,56,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.8,Ms,false,O(n log n),O(n),false,10-334-6246
Greek,46,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.08,Rev,false,O(n log n),O(n),true,75-120-2006
Portuguese,19,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.53,Mr,true,O(n log n),O(n),false,48-330-9019
German,35,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.45,Rev,true,O(n log n),O(n),true,98-089-8729
Burmese,8,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.68,Honorable,true,O(n log n),O(n),false,40-150-1287
Malayalam,68,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.77,Rev,false,O(n log n),O(n),false,69-521-2063
Oriya,54,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.77,Honorable,false,O(n log n),O(n),false,42-786-4232
Hebrew,11,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.74,Ms,true,O(n log n),O(n),false,93-913-6890
Korean,47,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.0,Rev,false,O(n log n),O(n),false,53-279-4141
Kazakh,14,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.44,Dr,false,O(n log n),O(n),false,97-639-7434
Marathi,13,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.52,Ms,false,O(n log n),O(n),true,81-927-6440
Armenian,46,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.59,Mr,true,O(n log n),O(n),true,02-783-8026
English,11,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.16,Dr,false,O(n log n),O(n),false,48-877-1479
Arabic,64,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.68,Ms,false,O(n log n),O(n),true,19-183-2350
Belarusian,37,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.89,Dr,false,O(n log n),O(n),false,85-761-5166
Punjabi,78,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.87,Ms,false,O(n log n),O(n),false,27-948-0092
Māori,40,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.45,Mr,false,O(n log n),O(n),true,46-919-3782
Catalan,84,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.92,Rev,false,O(n log n),O(n),false,98-759-2675
New Zealand Sign Language,89,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.38,Mrs,false,O(n log n),O(n),true,49-341-9479
Ndebele,55,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.85,Ms,true,O(n log n),O(n),false,92-560-0870
Bengali,52,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.83,Honorable,true,O(n log n),O(n),true,57-616-7457
Moldovan,74,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.08,Dr,true,O(n log n),O(n),true,69-437-1788
Moldovan,91,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.08,Mr,false,O(n log n),O(n),true,97-312-2542
Marathi,88,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.69,Mr,true,O(n log n),O(n),false,60-517-4865
Pashto,71,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.51,Mrs,false,O(n log n),O(n),true,09-816-1229
Gagauz,85,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.06,Mrs,false,O(n log n),O(n),false,39-511-3567
Assamese,38,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.67,Dr,false,O(n log n),O(n),true,42-786-6163
Estonian,97,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.31,Dr,true,O(n log n),O(n),true,69-611-2130
Bosnian,64,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.91,Rev,false,O(n log n),O(n),true,44-391-4508
Sotho,16,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.44,Mr,false,O(n log n),O(n),false,30-916-8992
Greek,64,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.2,Honorable,false,O(n log n),O(n),false,15-611-6110
Greek,36,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.52,Mrs,false,O(n log n),O(n),true,97-748-3238
Fijian,88,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.22,Mr,true,O(n log n),O(n),false,46-004-4585
Tok Pisin,34,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.41,Mr,false,O(n log n),O(n),false,50-179-9181
Hiri Motu,0,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.27,Honorable,true,O(n log n),O(n),false,56-506-1203
Swedish,72,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.62,Mrs,true,O(n log n),O(n),false,34-079-9063
Gujarati,44,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.95,Ms,false,O(n log n),O(n),true,91-690-7892
Czech,99,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.32,Mr,false,O(n log n),O(n),false,66-498-2747
Somali,28,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.53,Honorable,true,O(n log n),O(n),false,06-936-7192
Georgian,98,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.11,Honorable,true,O(n log n),O(n),true,69-676-1243
Aymara,47,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.06,Dr,true,O(n log n),O(n),false,36-678-0858
New Zealand Sign Language,63,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.45,Dr,true,O(n log n),O(n),false,91-595-3492
Māori,19,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.2,Mr,false,O(n log n),O(n),false,19-989-2271
Polish,75,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.01,Ms,true,O(n log n),O(n),false,04-048-0699
Hungarian,56,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.91,Mr,false,O(n log n),O(n),false,89-114-6981
Polish,11,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.41,Mr,true,O(n log n),O(n),false,07-439-5501
Kannada,47,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.84,Dr,true,O(n log n),O(n),true,03-790-7905
Bulgarian,80,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.07,Ms,true,O(n log n),O(n),false,65-831-5174
Arabic,33,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.14,Honorable,true,O(n log n),O(n),false,82-361-2748
Japanese,39,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.77,Dr,false,O(n log n),O(n),true,23-874-6417
Dari,9,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.93,Mrs,false,O(n log n),O(n),true,98-860-1362
Finnish,62,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.0,Honorable,true,O(n log n),O(n),false,87-237-6750
Aymara,76,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.26,Honorable,true,O(n log n),O(n),true,25-955-7370
Afrikaans,91,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.7,Rev,true,O(n log n),O(n),true,61-701-1074
Quechua,28,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.67,Rev,false,O(n log n),O(n),false,16-171-0300
Yiddish,87,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.31,Mr,true,O(n log n),O(n),true,40-843-3984
Assamese,34,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.16,Mrs,true,O(n log n),O(n),true,10-101-2169
Dutch,25,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.85,Rev,true,O(n log n),O(n),true,24-535-2609
Polish,11,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.02,Mrs,true,O(n log n),O(n),true,37-623-2515
Portuguese,38,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.01,Mrs,true,O(n log n),O(n),true,68-953-9902
Amharic,79,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.3,Honorable,false,O(n log n),O(n),true,01-027-3499
Tetum,98,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.14,Honorable,true,O(n log n),O(n),true,02-228-5189
Kyrgyz,65,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.1,Mr,false,O(n log n),O(n),true,90-016-0108
Fijian,47,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.54,Dr,true,O(n log n),O(n),false,07-814-7030
Swedish,31,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.23,Mr,true,O(n log n),O(n),true,11-935-3142
Irish Gaelic,84,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.73,Rev,true,O(n log n),O(n),false,13-518-4935
Luxembourgish,98,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.29,Mr,true,O(n log n),O(n),false,44-720-8884
Nepali,85,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.62,Rev,true,O(n log n),O(n),false,17-010-2740
Catalan,92,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.49,Mrs,false,O(n log n),O(n),true,52-812-6968
Swedish,43,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.54,Ms,true,O(n log n),O(n),false,92-245-0347
Oriya,34,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.89,Mrs,true,O(n log n),O(n),true,11-395-5432
Aymara,62,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.38,Rev,true,O(n log n),O(n),true,22-940-1146
Punjabi,28,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.26,Rev,false,O(n log n),O(n),false,65-680-8533
Romanian,69,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.09,Dr,true,O(n log n),O(n),false,34-249-7928
Aymara,51,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.28,Honorable,false,O(n log n),O(n),false,66-725-7617
Japanese,58,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.01,Honorable,false,O(n log n),O(n),false,75-868-6473
Hebrew,21,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.23,Mr,false,O(n log n),O(n),false,70-864-8901
Aymara,47,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.77,Mr,false,O(n log n),O(n),false,48-077-9360
Hungarian,40,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.03,Mr,true,O(n log n),O(n),true,58-267-3620
Bosnian,86,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.45,Rev,true,O(n log n),O(n),true,83-941-8631
Danish,57,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.05,Mr,true,O(n log n),O(n),false,50-099-4942
Greek,39,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.21,Ms,false,O(n log n),O(n),false,37-123-2944
Dari,25,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.35,Mr,true,O(n log n),O(n),false,45-874-7842
Moldovan,17,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.3,Ms,false,O(n log n),O(n),true,01-112-6559
West Frisian,74,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.71,Rev,false,O(n log n),O(n),true,44-435-2589
Persian,67,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.19,Dr,false,O(n log n),O(n),false,45-294-5765
Persian,49,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.55,Honorable,false,O(n log n),O(n),true,72-234-7264
Bengali,90,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.0,Mr,true,O(n log n),O(n),false,67-227-0148
Tsonga,57,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.17,Mr,true,O(n log n),O(n),true,56-475-1046
Arabic,21,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.59,Mrs,false,O(n log n),O(n),true,92-559-9334
Finnish,62,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.21,Mrs,true,O(n log n),O(n),false,88-953-6193
Fijian,61,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.82,Honorable,true,O(n log n),O(n),false,03-691-1552
Tajik,67,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.57,Ms,false,O(n log n),O(n),true,64-865-5296
Dari,45,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.49,Honorable,false,O(n log n),O(n),true,92-100-5514
Hungarian,47,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.2,Dr,true,O(n log n),O(n),false,32-798-7276
Macedonian,39,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.85,Dr,true,O(n log n),O(n),false,58-170-3823
Latvian,79,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.08,Mrs,true,O(n log n),O(n),false,36-005-2998
Guaraní,79,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.67,Mrs,true,O(n log n),O(n),false,17-994-3213
Gujarati,0,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.3,Ms,true,O(n log n),O(n),true,12-931-8938
Swahili,82,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.41,Honorable,true,O(n log n),O(n),false,16-319-6993
Gagauz,19,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.45,Ms,false,O(n log n),O(n),false,50-467-1950
Filipino,76,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.3,Dr,true,O(n log n),O(n),true,49-488-9176
Macedonian,68,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.2,Dr,false,O(n log n),O(n),true,23-066-3967
Polish,100,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.26,Ms,true,O(n log n),O(n),false,38-841-0938
Azeri,90,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.09,Ms,true,O(n log n),O(n),false,06-595-4806
Bulgarian,97,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.07,Ms,false,O(n log n),O(n),true,79-614-6969
Japanese,90,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.85,Mrs,true,O(n log n),O(n),false,71-295-0390
Spanish,7,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.9,Rev,false,O(n log n),O(n),true,65-004-7062
Tajik,61,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.81,Honorable,true,O(n log n),O(n),false,70-877-0691
Quechua,58,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.64,Mr,false,O(n log n),O(n),true,79-602-2287
Swedish,82,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.02,Dr,false,O(n log n),O(n),false,90-609-7287
Oriya,92,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.05,Honorable,false,O(n log n),O(n),true,85-633-8241
Mongolian,88,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.95,Honorable,false,O(n log n),O(n),true,82-168-3575
Northern Sotho,36,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.04,Mrs,true,O(n log n),O(n),false,51-912-7334
Kannada,4,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.13,Rev,true,O(n log n),O(n),true,00-874-3936
Armenian,34,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.71,Rev,false,O(n log n),O(n),true,94-410-8960
Montenegrin,91,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.63,Mrs,false,O(n log n),O(n),false,04-487-5466
Assamese,74,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.63,Mrs,true,O(n log n),O(n),false,83-952-0216
Tswana,83,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.62,Dr,true,O(n log n),O(n),true,18-523-9791
Maltese,66,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.71,Honorable,false,O(n log n),O(n),true,48-884-1377
Estonian,93,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.44,Mrs,false,O(n log n),O(n),false,15-218-5642
Tajik,39,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.45,Dr,false,O(n log n),O(n),false,70-158-9657
Estonian,25,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.07,Rev,false,O(n log n),O(n),true,62-429-1660
Armenian,35,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.42,Mr,true,O(n log n),O(n),true,41-681-8969
Bislama,74,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.81,Honorable,true,O(n log n),O(n),true,76-359-1729
Ndebele,94,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.9,Dr,true,O(n log n),O(n),false,39-607-8139
Ndebele,40,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.92,Mrs,true,O(n log n),O(n),false,52-082-3162
Czech,75,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.47,Mr,false,O(n log n),O(n),false,36-357-8920
Filipino,54,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.67,Dr,false,O(n log n),O(n),false,91-341-1023
Tetum,81,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.02,Ms,true,O(n log n),O(n),false,69-951-4291
Punjabi,63,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.11,Ms,true,O(n log n),O(n),true,24-571-7012
French,96,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.97,Mrs,true,O(n log n),O(n),false,93-465-7062
Korean,9,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.49,Rev,false,O(n log n),O(n),false,71-288-8432
Belarusian,52,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.92,Dr,true,O(n log n),O(n),false,21-327-1587
Hebrew,28,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.47,Rev,false,O(n log n),O(n),true,65-829-1736
Kyrgyz,15,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.4,Rev,true,O(n log n),O(n),false,29-163-5770
Kashmiri,55,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.11,Ms,false,O(n log n),O(n),false,15-797-7114
Guaraní,15,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.61,Rev,true,O(n log n),O(n),false,78-034-6029
Mongolian,57,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.11,Dr,false,O(n log n),O(n),false,43-398-8866
Sotho,2,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.93,Mr,false,O(n log n),O(n),true,61-166-5964
Bulgarian,79,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.48,Rev,false,O(n log n),O(n),false,31-969-0153
Filipino,10,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.27,Honorable,true,O(n log n),O(n),false,88-363-8602
Spanish,72,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.4,Mrs,false,O(n log n),O(n),true,71-770-1983
Kannada,60,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.9,Ms,false,O(n log n),O(n),false,02-147-8403
Romanian,8,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.03,Dr,true,O(n log n),O(n),true,05-001-8779
Romanian,84,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.23,Mrs,false,O(n log n),O(n),true,55-120-8114
Maltese,82,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.65,Mr,false,O(n log n),O(n),true,60-410-2435
Finnish,94,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.32,Dr,false,O(n log n),O(n),false,20-307-3496
Fijian,16,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.65,Dr,false,O(n log n),O(n),false,43-534-3399
Polish,90,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,0.07,Rev,false,O(n log n),O(n),true,07-582-9060
